,name,"(0, 'place_id')",place_id
304,Хэндок Инк.,1,
305,"Акционерное Общество ""Санофи-авентис груп""",1,ChIJAQDMt-NKtUYRM4Emp4K--ZI
306,"АО ""Санофи-авентис груп""",1,ChIJAQDMt-NKtUYRM4Emp4K--ZI
307,Хэндок Фармасьютикалс Ко.Лтд,1,
308,"ЗАО ""Биннофарм""",1,ChIJsygL9UIUtUYRsYlUQqhOn8U
309,"АО ""Эли Лилли Восток С.А.""",1,ChIJ4xjzpN1LtUYR0ZlLBxiSWAc
310,Эли Лилли Восток С.А.,1,ChIJ4xjzpN1LtUYR0ZlLBxiSWAc
311,"Акционерное общество ""Биннофарм""",1,ChIJsygL9UIUtUYRsYlUQqhOn8U
312,"АО ""Актавис Групп""",1,ChIJf5WJuQNLtUYR53XHU6jH9zM
313,"ОАО ""Ирбитский химфармзавод""",1,ChIJJ6kwNYxJtUYRzA_kvmsKLi0
314,"Открытое акционерное общество ""Авексима""",1,ChIJJ6kwNYxJtUYRzA_kvmsKLi0
315,"Закрытое акционерное общество ""Биоком""",1,
316,"ООО ""ПКФ ""Фитофарм""",1,
317,медак ГмбХ,1,ChIJAS6Ddv1LtUYRQJq3r1QJDWI
318,"СП ""Сперко Украина"" (Совместное украинско-испанское предприятие ""Сперко Украина"")",1,
319,"Совместное украинско-испанское предприятие в форме общества с ограниченной ответственностью ""Сперко Украина"" (СП ""Сперко Украина"")",1,
320,"Закрытое акционерное общество ""БЕРЛИН-ФАРМА"" (ЗАО ""БЕРЛИН-ФАРМА"")",1,ChIJv0hf4BJLtUYRK4WAOJkwknA
321,"Закрытое акционерное общество ""Фармпроект""",1,
322,"Акционерное общество ""Фармпроект"" (АО ""Фармпроект"")",1,
323,"Общество с ограниченной ответственностью  ""ЛЭНС-Фарм""",1,ChIJl4iGdHI1tUYRPpuMLBy-t98
324,"Общество с ограниченной ответственностью ""ЛЭНС-Фарм"" (ООО ""ЛЭНС-Фарм"")",1,ChIJhZ_y71o1tUYRBI-csN9swg8
325,"Общество с ограниченной ответственностью ""ВЕРОФАРМ"" (ООО ""ВЕРОФАРМ"")",1,ChIJl4iGdHI1tUYRPpuMLBy-t98
326,"ЗАО ""Мединторг""",1,ChIJJfc_heZItUYRs5nshVyIoKc
327,"АО ""Мединторг""",1,ChIJJfc_heZItUYRs5nshVyIoKc
328,"ООО ""Солафарм""",1,
329,"Общество с ограниченной ответственностью ""СОЛАФАРМ"" (ООО ""СОЛАФАРМ"")",1,
330,Др. Фальк Фарма ГмбХ,1,ChIJAQAAAGdKtUYRLENRd5MZgUA
331,Д-р Фальк Фарма ГмбХ,1,ChIJAQAAAGdKtUYRLENRd5MZgUA
332,Санофи-Авентис Дойчланд ГмбХ,1,ChIJAQDMt-NKtUYRM4Emp4K--ZI
333,Санофи Фарма Бристол-Майерс Сквибб ЭсЭнСи,1,
334,Санофи Клир ЭсЭнСи,1,
335,"Закрытое акционерное общество ""ВИФИТЕХ"" (ЗАО ""ВИФИТЕХ"")",1,ChIJN5t4CjesSkERQ1DK79U7f40
336,Данафа Фармасьютикал Джойнт Сток Компани,1,
337,"ООО ""Трим""",1,ChIJ7THXLpA0tUYRIFfqe4HikkY
338,ООО «Ленмедснаб»,1,
339,"ЗАО ""Казанская фармацевтическая фабрика""",1,ChIJafQvE983tUYRPbvjlUgEH3o
340,Эмбил Фармацеутикал Ко. Лтд.,1,ChIJc7BjExdLtUYRA4o6nc3PUr0
341,Эмбил Илач Сан. Лтд. Шти.,1,ChIJ-zHoPnZJtUYR8D_m_FLE-Ec
342,ООО Славянская аптека,1,ChIJLU0xNphOtUYRrGoN8aLqLYA
343,"ООО ""Шалфей""",1,
344,Представительство АО Биокодекс,1,ChIJ5XdS5rRLtUYRKHxBa11FM2M
345,БИОКОДЕКС,1,ChIJ5XdS5rRLtUYRKHxBa11FM2M
346,Италфармако С.А.,1,ChIJteSYs7FLtUYRPCw1Aiev_FE
347,Серолаб С.А.,1,
348,Энгельхард Арцнаймиттель ГмбХ и Ко. КГ,1,
349,Энгельхард Арцнаймиттель ГмбХ и Ко.КГ,1,
350,Фармацевтическая компания Байюньшань Цисин г. Гуанчжоу,1,
351,"Фармацевтическая компания ""Байюньшань Цисин"" г.Гуанчжоу",1,
352,"Фармацевтическая компания ""Цисин""",1,
353,"ООО ""Эбботт Лэбораториз""",1,ChIJT7_H2zxItUYR1N1ini-eKuY
354,Ядран Галенский Лабораторий а.о.,1,ChIJvTdL7u1MtUYR401N-nauPxk
355,Алкалоид АО,1,ChIJ-zHoPnZJtUYR8D_m_FLE-Ec
356,"ООО ""Самсон-Мед""",1,ChIJAYNGsG5MtUYRdU7JW2ahjnM
357,Пфайзер Инк,1,ChIJ4xjzpN1LtUYRDv4p0PPL69Y
358,Пфайзер ПГМ,1,ChIJHy7zmMJKtUYRXLiQYIAPoyM
359,С.И.Ф.И. С.п.А.,1,
360,С.И.Ф.И. С.П.А.,1,
361,Ауробиндо Фарма Лтд.,1,
362,Ауробиндо Фарма Лтд,1,
363,"Открытое акционерное общество ""Валента Фармацевтика"" (ОАО ""Валента Фарм"")",1,ChIJY83Q7CrTSkER4MHnT6ofxlc
364,"Публичное акционерное общество ""Валента Фармацевтика"" (ПАО ""Валента Фарм"")",1,ChIJY83Q7CrTSkER4MHnT6ofxlc
365,Сентисс Фарма Пвт.Лтд,1,ChIJ26B5Wb5KtUYRGp76xU7Fhl8
366,Промед Экспортс Пвт.Лтд,1,ChIJ26B5Wb5KtUYRGp76xU7Fhl8
367,ЭЛДА ИНТЕРНЭШНЛ ДМСС,1,
368,"""Роземонт Фармасьютикалз Лтд.""",1,
369,Роземонт Фармасьютикалз Лтд,1,
370,Сановель Фармако-индустриальная торговая компания,1,
371,АК ОО «АУРОБИНДО ФАРМА ЛИМИТЕД» (Индия) Московское представительство,1,
372,"ООО ""АРС""",1,ChIJvWFO9ES1SkER7jmZAoqPVE4
373,"ООО ""Русюрофарм""",1,ChIJgUKPz3JNtUYRKxuJjPLwv98
374,"Общество с ограниченной ответственностью ""Крка-Рус""",1,ChIJ2WgtSORutUYR5qlWbKWqgUM
375,"Общество с ограниченной ответственностью ""КРКА-РУС"" (ООО ""КРКА-РУС"")",1,ChIJ2WgtSORutUYR5qlWbKWqgUM
376,"Общество с ограниченной ответственностью ""Промомед Рус""",1,ChIJQ0xuCHJKtUYR0JugUbCORF0
377,Открытое акционерное общество «Борисовский завод медицинских препаратов» (ОАО «Борисовский завод медицинских препаратов»),1,
378,"Открытое акционерное общество ""Борисовский завод медицинских препаратов"" (ОАО ""БЗМП"")",1,
379,"ОАО ""Красногорсклексредства""",1,ChIJ-71jTXJKtUYRg0kDkPoNglI
380,"Акционерное общество ""Красногорские лекарственные средства"" (АО ""Красногорсклексредства"")",1,
381,"ООО ""Барнаульский завод медицинских препаратов"" (ООО ""БЗМП"")",1,
382,"ООО ""Барнаульский завод медицинских препаратов""",1,
383,Эдж Фарма Прайвет Лимитед,1,ChIJRyy2-nxKtUYRr2meqfHJvpw
384,"ОАО  ""Фармацевтический завод ЭГИС""",1,ChIJI4yfn75OtUYRGG4VQOaQWXs
385,"ЗАО ""Фармацевтический завод ЭГИС""",1,ChIJI4yfn75OtUYRGG4VQOaQWXs
386,"ЗАО ""Фармацевтический завод Эгис""",1,ChIJI4yfn75OtUYRGG4VQOaQWXs
387,АстраЗенека ЮК Лимитед,1,ChIJOSu734VJtUYRhdkOc2ECKrw
388,АстраЗенека ЮК Лтд,1,ChIJ4w5Mw8bU3UMRTRqwLhVueGA
389,"Общество с ограниченной ответственностью ""Научно-производственная фирма ""МАТЕРИА МЕДИКА ХОЛДИНГ"" (ООО ""НПФ ""МАТЕРИА МЕДИКА ХОЛДИНГ"")",1,ChIJrXLUUhJKtUYRx6R0nCavUKA
390,"ООО ""Научно-производственная фирма ""Материа Медика Холдинг""",1,ChIJw3s8jQlKtUYRjjUndY4XcR8
391,"ОАО ""Фармацевтический завод ЭГИС""",1,ChIJI4yfn75OtUYRGG4VQOaQWXs
392,"ООО ""Фармаприм""",1,
393,"Публичное акционерное общество ""Фармак""",1,ChIJwfdBT4lOtUYRlvmtgXtPoYc
394,"Публичное акционерное общество ""Фармак"" (ПАО ""Фармак"")",1,ChIJkXvpz6JOtUYRL0UDgEU1PWc
395,"ОАО ""Фармак""",1,ChIJwfdBT4lOtUYRlvmtgXtPoYc
396,"ЗАО ""Патент - Фарм""",1,ChIJ-zHoPnZJtUYR8D_m_FLE-Ec
397,"Закрытое акционерное общество ""Патент-Фарм"" (ЗАО ""Патент-Фарм"")",1,
398,"ООО ""Техноком""",1,ChIJuyp2_f9JtUYRcxE26d-h6oM
399,Набикасим Индастриз (Пвт.) Лтд,1,ChIJYYbncjxItUYRJejSMLCpcUY
400,"Открытое акционерное общество ""Татхимфармпрепараты"" (ОАО ""Татхимфармпрепараты"" )",1,
401,"Федеральное государственное унитарное предприятие ""Научно-производственное объединение по медицинским иммунобиологическим препаратам ""Микроген"" Министерства здравоохранения Российской Федерации (ФГУП ""НПО ""Микроген"" Минздрава России)",1,ChIJieZTUhNKtUYR-gKL6naxjzU
402,"Федеральное государственное унитарное предприятие ""Научно-производственное объединение по медицинским иммунобиологическим препаратам ""Микроген"" Министерства здравоохранения и социального развития Российской Федерации",1,ChIJieZTUhNKtUYR-gKL6naxjzU
403,Йенафарм ГмбХ и Ко. КГ,1,
404,"ООО ""МФП ""Сообщество ""Магнолия""",1,
405,Торрент Фармасьютикалс Лтд,1,ChIJ1ev-xNpMtUYRfeRXGKz2phs
406,"ОАО ""Фирма Медполимер""",1,
407,"Открытое акционерное общество ""Фирма Медполимер"" (ОАО ""Фирма Медполимер"")",1,
408,"ЗАО ""Фармцентр ""ВИЛАР""",1,ChIJfc2KK7qtSkERmQNGKtfCpNU
409,"Государственное унитарное предприятие ""Аптечный склад Рязань-Фармация""",1,
410,"Открытое акционерное общество ""Самарамедпром"" (ОАО ""Самарамедпром"")",1,
411,Хербион Пакистан Прайвет Лимитед,1,
412,"Закрытое акционерное общество ""Фармацевтическая фирма ""ЛЕККО""",1,
413,"ООО ""Рузфарма""",1,
414,"ОАО ""Гедеон Рихтер"" (Венгрия)",1,ChIJp7OiFxBLtUYRAlLOfZyUKcg
415,"Федеральное государственное унитарное предприятие ""Московский эндокринный завод""",1,ChIJBW-HVze1SkERmWo9580bjhU
416,"Федеральное государственное унитарное предприятие ""МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД"" (ФГУП ""МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД"")",1,ChIJBW-HVze1SkERmWo9580bjhU
417,Сандоз ГмбХ,1,ChIJP9rRaspJtUYRN5_yqYcXiKY
418,"ОАО ""АВВА РУС""",1,ChIJY8up48xItUYRcbCjYoGqLTk
419,"Акционерное общество ""АВВА РУС"" (АО ""АВВА РУС"")",1,ChIJY8up48xItUYRcbCjYoGqLTk
420,"Закрытое Акционерное Общество ""Брынцалов А""",1,ChIJ7fU_PlizSkERe58hTrE18iE
421,"ЗАО ""Брынцалов-А""",1,ChIJ7fU_PlizSkERe58hTrE18iE
422,"Публичное акционерное общество ""Брынцалов-А"" (ПАО ""Брынцалов-А"")",1,ChIJ7fU_PlizSkERe58hTrE18iE
423,Нобел Илач Санайи Ве Тиджарет А.Ш.,1,ChIJb2vltB5NtUYRr10uSpHZIeM
424,Нобел Илач Санайи ве Тиджарет А.Ш.,1,ChIJb2vltB5NtUYRr10uSpHZIeM
425,Протек Биосистемс Пвт. Лтд.,1,
426,"Нортон Хэлскэа Лимитед, выступающий под торговой маркой Айвэкс Фармасьютикалс ЮКей, Соединенное Королевство",1,
427,"Нортон Хэлскэа Лимитед, выступающий под торговой маркой Айвэкс Фармасьютикалс Юкей",1,
428,"Акционерное общество ""Нижегородский химико-фармацевтический завод"" (АО ""Нижфарм"")",1,
429,"ООО ""Томская фармацевтическая фабрика""",1,ChIJafQvE983tUYRPbvjlUgEH3o
430,"ОАО ""Нижфарм""",1,
431,"АО ""Байер""",1,ChIJU9Bp85hMtUYR4qt1JYhJibA
432,"Общество с ограниченной ответственностью ""Олло""",1,ChIJ6zAdFaY2tUYRo2YlwzFkya4
433,"Общество с ограниченной ответственностью ""ОЛЛО"" (ООО ""ОЛЛО"")",1,ChIJ6zAdFaY2tUYRo2YlwzFkya4
434,"ОАО ""Гедеон Рихтер""",1,ChIJp7OiFxBLtUYRAlLOfZyUKcg
435,Италфармако С.п.а.,1,ChIJteSYs7FLtUYRPCw1Aiev_FE
436,Италфармако С.п.А.,1,ChIJteSYs7FLtUYRPCw1Aiev_FE
437,"Федеральное государственное унитарное предприятие «Научно-производственное объединение по медицинским  иммунобиологическим препаратам «Микроген» Министерства здравоохранения и социального развития Российской Федерации (ФГУП ""НПО ""Микроген"" Минздравсоцразвития России)",1,ChIJ082evx9LtUYRfteuOWQcgD8
438,"Производственное республиканское унитарное предприятие ""Минскинтеркапс""",1,
439,"Федеральное государственное унитарное предприятие «Научно-производственное объединение по медицинским  иммунобиологическим препаратам «Микроген» Министерства здравоохранения и социальногоразвития Российской Федерации (ФГУП ""НПО ""Микроген"" Минздравсоцразвития России)",1,ChIJ082evx9LtUYRfteuOWQcgD8
440,Вокхард Лтд,1,ChIJd6COwHJNtUYRuWgi5sNziCk
441,Вокхард Лимитед,1,ChIJd6COwHJNtUYRuWgi5sNziCk
442,"Общество с ограниченной ответственностью Фирма ""Фито-Бот"" (ООО Фирма ""Фито-Бот"")",1,
